timestamp,sales,customers,average_order_value,customer_satisfaction
2024-10-12T02:03:52,3393,103,200,5.0
2024-10-12T02:03:53,3423,97,200,5.0
2024-10-12T02:03:54,3527,112,200,5.0
2024-10-12T02:03:55,3349,116,200,5.0
2024-10-12T02:03:56,3488,103,200,5.0
2024-10-12T02:03:57,3326,106,200,5.0
2024-10-12T02:03:58,3430,104,200,5.0
2024-10-12T02:03:59,3232,119,200,5.0
2024-10-12T02:04:00,3273,109,200,5.0
2024-10-12T02:04:01,3203,104,200,5.0
2024-10-12T02:04:02,3155,106,200,5.0
2024-10-12T02:04:03,3210,112,200,5.0
2024-10-12T02:04:04,3063,120,200,5.0
2024-10-12T02:04:05,2935,128,200,5.0
2024-10-12T02:04:06,3052,126,200,5.0
2024-10-12T02:04:07,2992,125,200,5.0
2024-10-12T02:04:08,2908,121,200,5.0
2024-10-12T02:04:09,2845,116,200,5.0
2024-10-12T02:04:10,2752,124,200,5.0
2024-10-12T02:04:11,2736,132,200,5.0
2024-10-12T02:04:12,2619,118,200,5.0
2024-10-12T02:04:13,2746,125,200,5.0
2024-10-12T02:04:14,2527,136,200,5.0
2024-10-12T02:04:15,2604,137,200,5.0
2024-10-12T02:04:16,2656,128,200,5.0
2024-10-12T02:04:17,2575,125,200,5.0
2024-10-12T02:04:18,2503,140,200,5.0
2024-10-12T02:04:19,2566,131,200,5.0
2024-10-12T02:04:20,2454,133,200,5.0
2024-10-12T02:04:21,2492,130,200,5.0
2024-10-12T02:04:22,2413,137,200,5.0
2024-10-12T02:04:23,2486,142,200,5.0
2024-10-12T02:04:24,2483,143,200,5.0
2024-10-12T02:04:25,2439,143,200,5.0
2024-10-12T02:04:26,2632,129,200,5.0
2024-10-12T02:04:27,2613,145,200,5.0
2024-10-12T02:04:28,2562,138,200,5.0
2024-10-12T02:04:29,2670,148,200,5.0
2024-10-12T02:04:30,2717,137,200,5.0
2024-10-12T02:04:31,2633,148,200,5.0
2024-10-12T02:04:32,2780,137,200,5.0
2024-10-12T02:04:33,2708,140,200,5.0
2024-10-12T02:04:34,2793,140,200,5.0
2024-10-12T02:04:35,2882,131,200,5.0
2024-10-12T02:04:36,2923,133,200,5.0
2024-10-12T02:04:37,3007,147,200,5.0
2024-10-12T02:04:38,3110,146,200,5.0
2024-10-12T02:04:39,3157,142,200,5.0
2024-10-12T02:04:40,3078,130,200,5.0
2024-10-12T02:04:41,3203,129,200,5.0
2024-10-12T02:04:42,3218,129,200,5.0
2024-10-12T02:04:43,3258,122,200,5.0
2024-10-12T02:04:44,3275,124,200,5.0
2024-10-12T02:04:45,3299,138,200,5.0
2024-10-12T02:04:46,3478,119,200,5.0
2024-10-12T02:04:47,3508,130,200,5.0
2024-10-12T02:04:48,3434,131,200,5.0
2024-10-12T02:04:49,3374,123,200,5.0
2024-10-12T02:04:50,3446,133,200,5.0
2024-10-12T02:04:51,3506,115,200,5.0
2024-10-12T02:04:52,3596,123,200,5.0
2024-10-12T02:04:53,3524,126,200,5.0
2024-10-12T02:04:54,3502,111,200,5.0
2024-10-12T02:04:55,3550,109,200,5.0
2024-10-12T02:04:56,3473,124,200,5.0
2024-10-12T02:04:57,3421,110,200,5.0
2024-10-12T02:04:58,3391,103,200,5.0
2024-10-12T02:04:59,3420,104,200,5.0
2024-10-12T02:05:00,3420,119,200,5.0
2024-10-12T02:05:01,3384,114,200,5.0
2024-10-12T02:05:02,3226,106,200,5.0
2024-10-12T02:05:03,3238,99,200,5.0
2024-10-12T02:05:04,3125,96,200,5.0
2024-10-12T02:05:05,3111,102,200,5.0
2024-10-12T02:05:06,3182,114,200,5.0
2024-10-12T02:05:07,3028,112,200,5.0
2024-10-12T02:05:08,2922,96,200,5.0
2024-10-12T02:05:09,2976,106,200,5.0
2024-10-12T02:05:10,2825,97,200,5.0
2024-10-12T02:05:11,2877,98,200,5.0
2024-10-12T02:05:12,2890,101,200,5.0
2024-10-12T02:05:13,2863,101,200,5.0
2024-10-12T02:05:14,2640,105,200,5.0
2024-10-12T02:05:15,2662,90,200,5.0
2024-10-12T02:05:16,2754,97,200,5.0
2024-10-12T02:05:17,2647,104,200,5.0
2024-10-12T02:05:18,2690,94,200,5.0
2024-10-12T02:05:19,2530,92,200,5.0
2024-10-12T02:05:20,2610,94,200,5.0
2024-10-12T02:05:21,2606,106,200,5.0
2024-10-12T02:05:22,2571,95,200,5.0
2024-10-12T02:05:23,2503,104,200,5.0
2024-10-12T02:05:24,2572,95,200,5.0
2024-10-12T02:05:25,2461,100,200,5.0
2024-10-12T02:05:26,2451,97,200,5.0
2024-10-12T02:05:27,2511,106,200,5.0
2024-10-12T02:05:28,2486,97,200,5.0
2024-10-12T02:05:29,2604,110,200,5.0
2024-10-12T02:05:30,2535,97,200,5.0
2024-10-12T02:05:31,2641,115,200,5.0
2024-10-12T02:05:32,2645,115,200,5.0
2024-10-12T02:05:33,2663,120,200,5.0
2024-10-12T02:05:34,2654,105,200,5.0
2024-10-12T02:05:35,2810,116,200,5.0
2024-10-12T02:05:36,2781,108,200,5.0
2024-10-12T02:05:37,2956,123,200,5.0
2024-10-12T02:05:38,2968,122,200,5.0
2024-10-12T02:05:39,2879,118,200,5.0
2024-10-12T02:05:40,3086,119,200,5.0
2024-10-12T02:05:41,3027,125,200,5.0
2024-10-12T02:05:42,3049,114,200,5.0
2024-10-12T02:05:43,3083,122,200,5.0
2024-10-12T02:05:44,3195,132,200,5.0
2024-10-12T02:05:45,3309,129,200,5.0
2024-10-12T02:05:46,3319,138,200,5.0
2024-10-12T02:05:47,3295,125,200,5.0
2024-10-12T02:05:48,3463,129,200,5.0
2024-10-12T02:05:49,3322,135,200,5.0
2024-10-12T02:05:50,3418,122,200,5.0
2024-10-12T02:05:51,3353,142,200,5.0
2024-10-12T02:05:52,3403,129,200,5.0
2024-10-12T02:05:53,3441,141,200,5.0
2024-10-12T02:05:54,3539,141,200,5.0
2024-10-12T02:05:55,3484,143,200,5.0
2024-10-12T02:05:56,3570,132,200,5.0
2024-10-12T02:05:57,3502,142,200,5.0
2024-10-12T02:05:58,3424,132,200,5.0
2024-10-12T02:05:59,3377,140,200,5.0
2024-10-12T02:06:00,3499,133,200,5.0
2024-10-12T02:06:01,3524,146,200,5.0
2024-10-12T02:06:02,3408,137,200,5.0
2024-10-12T02:06:03,3318,131,200,5.0
2024-10-12T02:06:04,3388,131,200,5.0
2024-10-12T02:06:05,3281,148,200,5.0
2024-10-12T02:06:06,3227,135,200,5.0
2024-10-12T02:06:07,3279,142,200,5.0
2024-10-12T02:06:08,3108,138,200,5.0
2024-10-12T02:06:09,3044,136,200,5.0
2024-10-12T02:06:10,3083,129,200,5.0
2024-10-12T02:06:11,2982,144,200,5.0
2024-10-12T02:06:12,2867,133,200,5.0
2024-10-12T02:06:13,2815,129,200,5.0
2024-10-12T02:06:14,2822,134,200,5.0
2024-10-12T02:06:15,2775,129,200,5.0
2024-10-12T02:06:16,2819,126,200,5.0
2024-10-12T02:06:17,2769,139,200,5.0
2024-10-12T02:06:18,2615,135,200,5.0
2024-10-12T02:06:19,2692,131,200,5.0
2024-10-12T02:06:20,2656,119,200,5.0
2024-10-12T02:06:21,2612,121,200,5.0
2024-10-12T02:06:22,2571,123,200,5.0
2024-10-12T02:06:23,2536,126,200,5.0
2024-10-12T02:06:24,2446,122,200,5.0
2024-10-12T02:06:25,2459,128,200,5.0
2024-10-12T02:06:26,2524,117,200,5.0
2024-10-12T02:06:27,2478,114,200,5.0
2024-10-12T02:06:28,2422,113,200,5.0
2024-10-12T02:06:29,2504,111,200,5.0
2024-10-12T02:06:30,2532,114,200,5.0
2024-10-12T02:06:31,2621,121,200,5.0
2024-10-12T02:06:32,2545,121,200,5.0
2024-10-12T02:06:33,2590,115,200,5.0
2024-10-12T02:06:34,2702,101,200,5.0
2024-10-12T02:06:35,2710,108,200,5.0
2024-10-12T02:06:36,2688,118,200,5.0
2024-10-12T02:06:37,2729,108,200,5.0
2024-10-12T02:06:38,2843,97,200,5.0
2024-10-12T02:06:39,2738,101,200,5.0
2024-10-12T02:06:40,2885,98,200,5.0
2024-10-12T02:06:41,2833,107,200,5.0
2024-10-12T02:06:42,3065,105,200,5.0
2024-10-12T02:06:43,3026,93,200,5.0
2024-10-12T02:06:44,3125,107,200,5.0
2024-10-12T02:06:45,3127,105,200,5.0
2024-10-12T02:06:46,3179,108,200,5.0
2024-10-12T02:06:47,3164,91,200,5.0
2024-10-12T02:06:48,3172,98,200,5.0
2024-10-12T02:06:49,3325,105,200,5.0
2024-10-12T02:06:50,3248,104,200,5.0
2024-10-12T02:06:51,3410,91,200,5.0
2024-10-12T02:06:52,3367,107,200,5.0
2024-10-12T02:06:53,3388,93,200,5.0
2024-10-12T02:06:54,3457,105,200,5.0
2024-10-12T02:06:55,3377,105,200,5.0
2024-10-12T02:06:56,3506,106,200,5.0
2024-10-12T02:06:57,3452,111,200,5.0
2024-10-12T02:06:58,3484,92,200,5.0
2024-10-12T02:06:59,3520,98,200,5.0
2024-10-12T02:07:00,3536,105,200,5.0
2024-10-12T02:07:01,3578,99,200,5.0
2024-10-12T02:07:02,3525,102,200,5.0
2024-10-12T02:07:03,3459,110,200,5.0
2024-10-12T02:07:04,3503,111,200,5.0
2024-10-12T02:07:05,3304,105,200,5.0
2024-10-12T02:07:06,3299,112,200,5.0
2024-10-12T02:07:07,3379,110,200,5.0
2024-10-12T02:07:08,3215,115,200,5.0
2024-10-12T02:07:09,3288,103,200,5.0
2024-10-12T02:07:10,3242,117,200,5.0
2024-10-12T02:07:11,3090,108,200,5.0
2024-10-12T02:07:12,3031,122,200,5.0
2024-10-12T02:07:13,2976,120,200,5.0
2024-10-12T02:07:14,3097,120,200,5.0
2024-10-12T02:07:15,2941,130,200,5.0
2024-10-12T02:07:16,2915,115,200,5.0
2024-10-12T02:07:17,2910,124,200,5.0
2024-10-12T02:07:18,2752,123,200,5.0
2024-10-12T02:07:19,2740,123,200,5.0
2024-10-12T02:07:20,2709,134,200,5.0
2024-10-12T02:07:21,2718,137,200,5.0
2024-10-12T02:07:22,2557,139,200,5.0
2024-10-12T02:07:23,2693,127,200,5.0
2024-10-12T02:07:24,2512,138,200,5.0
2024-10-12T02:07:25,2481,133,200,5.0
2024-10-12T02:07:26,2491,131,200,5.0
2024-10-12T02:07:27,2489,126,200,5.0
2024-10-12T02:07:28,2407,145,200,5.0
2024-10-12T02:07:29,2596,136,200,5.0
2024-10-12T02:07:30,2573,132,200,5.0
2024-10-12T02:07:31,2521,146,200,5.0
2024-10-12T02:07:32,2595,131,200,5.0
2024-10-12T02:07:33,2620,133,200,5.0
2024-10-12T02:07:34,2566,135,200,5.0
2024-10-12T02:07:35,2469,146,200,5.0
2024-10-12T02:07:36,2527,134,200,5.0
2024-10-12T02:07:37,2648,142,200,5.0
2024-10-12T02:07:38,2623,143,200,5.0
2024-10-12T02:07:39,2693,133,200,5.0
2024-10-12T02:07:40,2760,145,200,5.0
2024-10-12T02:07:41,2748,143,200,5.0
2024-10-12T02:07:42,2928,146,200,5.0
2024-10-12T02:07:43,2817,131,200,5.0
2024-10-12T02:07:44,2878,133,200,5.0
2024-10-12T02:07:45,2999,134,200,5.0
2024-10-12T02:07:46,2959,141,200,5.0
2024-10-12T02:07:47,2984,140,200,5.0
2024-10-12T02:07:48,3178,131,200,5.0
2024-10-12T02:07:49,3232,127,200,5.0
2024-10-12T02:07:50,3251,125,200,5.0
2024-10-12T02:07:51,3285,137,200,5.0
2024-10-12T02:07:52,3205,131,200,5.0
2024-10-12T02:07:53,3422,138,200,5.0
2024-10-12T02:07:54,3348,131,200,5.0
2024-10-12T02:07:55,3355,125,200,5.0
2024-10-12T02:07:56,3386,130,200,5.0
2024-10-12T02:07:57,3380,132,200,5.0
2024-10-12T02:07:58,3455,117,200,5.0
2024-10-12T02:07:59,3402,125,200,5.0
2024-10-12T02:08:00,3466,117,200,5.0
2024-10-12T02:08:01,3440,128,200,5.0
2024-10-12T02:08:02,3504,117,200,5.0
2024-10-12T02:08:03,3450,124,200,5.0
2024-10-12T02:08:04,3574,108,200,5.0
2024-10-12T02:08:05,3460,104,200,5.0
2024-10-12T02:08:06,3434,111,200,5.0
2024-10-12T02:08:07,3430,106,200,5.0
2024-10-12T02:08:08,3445,112,200,5.0
2024-10-12T02:08:09,3277,102,200,5.0
2024-10-12T02:08:10,3418,113,200,5.0
2024-10-12T02:08:11,3193,102,200,5.0
2024-10-12T02:08:12,3213,107,200,5.0
2024-10-12T02:08:13,3136,103,200,5.0
2024-10-12T02:08:14,3233,114,200,5.0
2024-10-12T02:08:15,3085,110,200,5.0
2024-10-12T02:08:16,3062,98,200,5.0
2024-10-12T02:08:17,3083,100,200,5.0
2024-10-12T02:08:18,2946,102,200,5.0
2024-10-12T02:08:19,2922,111,200,5.0
2024-10-12T02:08:20,2800,101,200,5.0
2024-10-12T02:08:21,2742,110,200,5.0
2024-10-12T02:08:22,2772,99,200,5.0
2024-10-12T02:08:23,2751,107,200,5.0
2024-10-12T02:08:24,2658,102,200,5.0
2024-10-12T02:08:25,2684,95,200,5.0
2024-10-12T02:08:26,2645,97,200,5.0
2024-10-12T02:08:27,2509,95,200,5.0
2024-10-12T02:08:28,2505,96,200,5.0
2024-10-12T02:08:29,2619,97,200,5.0
2024-10-12T02:08:30,2478,96,200,5.0
2024-10-12T02:08:31,2424,102,200,5.0
2024-10-12T02:08:32,2479,105,200,5.0
2024-10-12T02:08:33,2442,104,200,5.0
2024-10-12T02:08:34,2477,108,200,5.0
2024-10-12T02:08:35,2574,94,200,5.0
2024-10-12T02:08:36,2501,112,200,5.0
2024-10-12T02:08:37,2631,105,200,5.0
2024-10-12T02:08:38,2658,103,200,5.0
2024-10-12T02:08:39,2652,105,200,5.0
2024-10-12T02:08:40,2629,116,200,5.0
2024-10-12T02:08:41,2764,114,200,5.0
2024-10-12T02:08:42,2783,113,200,5.0
2024-10-12T02:08:43,2682,123,200,5.0
2024-10-12T02:08:44,2808,106,200,5.0
2024-10-12T02:08:45,2866,123,200,5.0
2024-10-12T02:08:46,2899,122,200,5.0
2024-10-12T02:08:47,2970,114,200,5.0
2024-10-12T02:08:48,3076,111,200,5.0
2024-10-12T02:08:49,3100,118,200,5.0
2024-10-12T02:08:50,3166,132,200,5.0
2024-10-12T02:08:51,3063,132,200,5.0
2024-10-12T02:08:52,3163,114,200,5.0
2024-10-12T02:08:53,3135,127,200,5.0
2024-10-12T02:08:54,3242,123,200,5.0
2024-10-12T02:08:55,3348,121,200,5.0
2024-10-12T02:08:56,3435,132,200,5.0
2024-10-12T02:08:57,3432,125,200,5.0
2024-10-12T02:08:58,3315,122,200,5.0
2024-10-12T02:08:59,3484,131,200,5.0
2024-10-12T02:09:00,3435,141,200,5.0
2024-10-12T02:09:01,3481,135,200,5.0
2024-10-12T02:09:02,3498,138,200,5.0
2024-10-12T02:09:03,3588,145,200,5.0
2024-10-12T02:09:04,3520,132,200,5.0
2024-10-12T02:09:05,3471,136,200,5.0
2024-10-12T02:09:06,3436,138,200,5.0
2024-10-12T02:09:07,3541,128,200,5.0
2024-10-12T02:09:08,3523,133,200,5.0
2024-10-12T02:09:09,3372,148,200,5.0
2024-10-12T02:09:10,3341,143,200,5.0
2024-10-12T02:09:11,3394,144,200,5.0
2024-10-12T02:09:12,3303,143,200,5.0
2024-10-12T02:09:13,3316,142,200,5.0
2024-10-12T02:09:14,3340,149,200,5.0
2024-10-12T02:09:15,3182,131,200,5.0
2024-10-12T02:09:16,3084,132,200,5.0
2024-10-12T02:09:17,3205,131,200,5.0
2024-10-12T02:09:18,3067,142,200,5.0
2024-10-12T02:09:19,2959,137,200,5.0
2024-10-12T02:09:20,2944,140,200,5.0
2024-10-12T02:09:21,2887,136,200,5.0
2024-10-12T02:09:22,2930,139,200,5.0
2024-10-12T02:09:23,2804,130,200,5.0
2024-10-12T02:09:24,2889,132,200,5.0
2024-10-12T02:09:25,2823,139,200,5.0
2024-10-12T02:09:26,2633,131,200,5.0
2024-10-12T02:09:27,2737,122,200,5.0
2024-10-12T02:09:28,2570,129,200,5.0
2024-10-12T02:09:29,2509,133,200,5.0
2024-10-12T02:09:30,2645,117,200,5.0
2024-10-12T02:09:31,2643,131,200,5.0
2024-10-12T02:09:32,2571,131,200,5.0
2024-10-12T02:09:33,2419,117,200,5.0
2024-10-12T02:09:34,2584,119,200,5.0
2024-10-12T02:09:35,2526,112,200,5.0
2024-10-12T02:09:36,2486,122,200,5.0
2024-10-12T02:09:37,2512,117,200,5.0
2024-10-12T02:09:38,2432,108,200,5.0
2024-10-12T02:09:39,2625,108,200,5.0
2024-10-12T02:09:40,2501,107,200,5.0
2024-10-12T02:09:41,2505,113,200,5.0
2024-10-12T02:09:42,2533,103,200,5.0
2024-10-12T02:09:43,2647,116,200,5.0
2024-10-12T02:09:44,2687,110,200,5.0
2024-10-12T02:09:45,2664,101,200,5.0
2024-10-12T02:09:46,2706,98,200,5.0
2024-10-12T02:09:47,2746,109,200,5.0
2024-10-12T02:09:48,2833,99,200,5.0
2024-10-12T02:09:49,2848,96,200,5.0
2024-10-12T02:09:50,2882,110,200,5.0
2024-10-12T02:09:51,3012,107,200,5.0
2024-10-12T02:09:52,3075,97,200,5.0
2024-10-12T02:09:53,3155,111,200,5.0
2024-10-12T02:09:54,3176,92,200,5.0
2024-10-12T02:09:55,3244,92,200,5.0
2024-10-12T02:09:56,3147,110,200,5.0
2024-10-12T02:09:57,3282,99,200,5.0
2024-10-12T02:09:58,3409,100,200,5.0
2024-10-12T02:09:59,3266,93,200,5.0
2024-10-12T02:10:00,3316,90,200,5.0
2024-10-12T02:10:01,3511,101,200,5.0
2024-10-12T02:10:02,3472,101,200,5.0
2024-10-12T02:10:03,3458,93,200,5.0
2024-10-12T02:10:04,3396,106,200,5.0
2024-10-12T02:10:05,3528,107,200,5.0
2024-10-12T02:10:06,3529,97,200,5.0
2024-10-12T02:10:07,3557,110,200,5.0
2024-10-12T02:10:08,3512,101,200,5.0
2024-10-12T02:10:09,3410,105,200,5.0
2024-10-12T02:10:10,3546,112,200,5.0
2024-10-12T02:10:11,3424,107,200,5.0
2024-10-12T02:10:12,3520,99,200,5.0
2024-10-12T02:10:13,3466,110,200,5.0
2024-10-12T02:10:14,3426,105,200,5.0
2024-10-12T02:10:15,3332,103,200,5.0
2024-10-12T02:10:16,3300,102,200,5.0
2024-10-12T02:10:17,3358,119,200,5.0
2024-10-12T02:10:18,3313,111,200,5.0
2024-10-12T02:10:19,3195,123,200,5.0
2024-10-12T02:10:20,3074,111,200,5.0
2024-10-12T02:10:21,3026,118,200,5.0
2024-10-12T02:10:22,3085,118,200,5.0
2024-10-12T02:10:23,3056,125,200,5.0
2024-10-12T02:10:24,2900,131,200,5.0
2024-10-12T02:10:25,2899,122,200,5.0
2024-10-12T02:10:26,2909,123,200,5.0
2024-10-12T02:10:27,2749,132,200,5.0
2024-10-12T02:10:28,2798,119,200,5.0
2024-10-12T02:10:29,2709,134,200,5.0
2024-10-12T02:10:30,2654,120,200,5.0
2024-10-12T02:10:31,2527,140,200,5.0
2024-10-12T02:10:32,2576,125,200,5.0
2024-10-12T02:10:33,2564,139,200,5.0
2024-10-12T02:10:34,2516,124,200,5.0
2024-10-12T02:10:35,2539,124,200,5.0
2024-10-12T02:10:36,2520,128,200,5.0
2024-10-12T02:10:37,2566,139,200,5.0
2024-10-12T02:10:38,2429,142,200,5.0
2024-10-12T02:10:39,2424,137,200,5.0
2024-10-12T02:10:40,2439,137,200,5.0
2024-10-12T02:10:41,2510,132,200,5.0
2024-10-12T02:10:42,2460,146,200,5.0
2024-10-12T02:10:43,2579,149,200,5.0
2024-10-12T02:10:44,2549,143,200,5.0
2024-10-12T02:10:45,2670,136,200,5.0
2024-10-12T02:10:46,2580,135,200,5.0
2024-10-12T02:10:47,2610,129,200,5.0
2024-10-12T02:10:48,2687,141,200,5.0
2024-10-12T02:10:49,2848,149,200,5.0
2024-10-12T02:10:50,2725,133,200,5.0
2024-10-12T02:10:51,2824,139,200,5.0
2024-10-12T02:10:52,2862,128,200,5.0
2024-10-12T02:10:53,3034,131,200,5.0
2024-10-12T02:10:54,3036,138,200,5.0
2024-10-12T02:10:55,3123,144,200,5.0
2024-10-12T02:10:56,3068,134,200,5.0
2024-10-12T02:10:57,3242,140,200,5.0
2024-10-12T02:10:58,3265,137,200,5.0
2024-10-12T02:10:59,3162,142,200,5.0
2024-10-12T02:11:00,3287,123,200,5.0
2024-10-12T02:11:01,3247,133,200,5.0
2024-10-12T02:11:02,3428,126,200,5.0
2024-10-12T02:11:03,3378,135,200,5.0
2024-10-12T02:11:04,3344,133,200,5.0
2024-10-12T02:11:05,3459,118,200,5.0
2024-10-12T02:11:06,3562,124,200,5.0
2024-10-12T02:11:07,3492,115,200,5.0
2024-10-12T02:11:08,3469,130,200,5.0
2024-10-12T02:11:09,3480,128,200,5.0
2024-10-12T02:11:10,3446,128,200,5.0
2024-10-12T02:11:11,3533,111,200,5.0
2024-10-12T02:11:12,3403,122,200,5.0
2024-10-12T02:11:13,3378,118,200,5.0
2024-10-12T02:11:14,3435,117,200,5.0
2024-10-12T02:11:15,3509,115,200,5.0
2024-10-12T02:11:16,3387,109,200,5.0
2024-10-12T02:11:17,3419,120,200,5.0
2024-10-12T02:11:18,3398,114,200,5.0
2024-10-12T02:11:19,3254,118,200,5.0
2024-10-12T02:11:20,3209,108,200,5.0
2024-10-12T02:11:21,3200,115,200,5.0
2024-10-12T02:11:22,3193,98,200,5.0
2024-10-12T02:11:23,3144,95,200,5.0
2024-10-12T02:11:24,3135,103,200,5.0
2024-10-12T02:11:25,2952,95,200,5.0
2024-10-12T02:11:26,2938,109,200,5.0
2024-10-12T02:11:27,2980,102,200,5.0
2024-10-12T02:11:28,2926,109,200,5.0
2024-10-12T02:11:29,2834,103,200,5.0
2024-10-12T02:11:30,2749,95,200,5.0
2024-10-12T02:11:31,2706,96,200,5.0
2024-10-12T02:11:32,2676,94,200,5.0
2024-10-12T02:11:33,2721,90,200,5.0
2024-10-12T02:11:34,2607,102,200,5.0
2024-10-12T02:11:35,2504,110,200,5.0
2024-10-12T02:11:36,2502,97,200,5.0
2024-10-12T02:11:37,2491,90,200,5.0
2024-10-12T02:11:38,2572,91,200,5.0
2024-10-12T02:11:39,2439,93,200,5.0
2024-10-12T02:11:40,2445,100,200,5.0
2024-10-12T02:11:41,2568,109,200,5.0
2024-10-12T02:11:42,2544,100,200,5.0
2024-10-12T02:11:43,2412,105,200,5.0
2024-10-12T02:11:44,2490,114,200,5.0
2024-10-12T02:11:45,2516,106,200,5.0
2024-10-12T02:11:46,2510,97,200,5.0
2024-10-12T02:11:47,2511,102,200,5.0
2024-10-12T02:11:48,2609,110,200,5.0
2024-10-12T02:11:49,2599,100,200,5.0
2024-10-12T02:11:50,2628,103,200,5.0
2024-10-12T02:11:51,2822,122,200,5.0
2024-10-12T02:11:52,2866,121,200,5.0
2024-10-12T02:11:53,2772,107,200,5.0
2024-10-12T02:11:54,2868,110,200,5.0
2024-10-12T02:11:55,2872,127,200,5.0
2024-10-12T02:11:56,2976,122,200,5.0
2024-10-12T02:11:57,2942,128,200,5.0
2024-10-12T02:11:58,3134,120,200,5.0
2024-10-12T02:11:59,3123,128,200,5.0
2024-10-12T02:12:00,3091,123,200,5.0
2024-10-12T02:12:01,3223,127,200,5.0
2024-10-12T02:12:02,3188,124,200,5.0
2024-10-12T02:12:03,3343,128,200,5.0
2024-10-12T02:12:04,3371,121,200,5.0
2024-10-12T02:12:05,3306,125,200,5.0
2024-10-12T02:12:06,3312,137,200,5.0
2024-10-12T02:12:07,3468,132,200,5.0
2024-10-12T02:12:08,3490,140,200,5.0
2024-10-12T02:12:09,3507,134,200,5.0
2024-10-12T02:12:10,3553,140,200,5.0
2024-10-12T02:12:11,3476,140,200,5.0
2024-10-12T02:12:12,3458,143,200,5.0
2024-10-12T02:12:13,3487,130,200,5.0
2024-10-12T02:12:14,3436,144,200,5.0
2024-10-12T02:12:15,3481,136,200,5.0
2024-10-12T02:12:16,3550,131,200,5.0
2024-10-12T02:12:17,3479,147,200,5.0
2024-10-12T02:12:18,3507,146,200,5.0
2024-10-12T02:12:19,3374,142,200,5.0
2024-10-12T02:12:20,3290,140,200,5.0
2024-10-12T02:12:21,3291,142,200,5.0
2024-10-12T02:12:22,3247,130,200,5.0
2024-10-12T02:12:23,3316,146,200,5.0
2024-10-12T02:12:24,3279,148,200,5.0
2024-10-12T02:12:25,3078,136,200,5.0
2024-10-12T02:12:26,3196,145,200,5.0
2024-10-12T02:12:27,3077,144,200,5.0
2024-10-12T02:12:28,2920,130,200,5.0
2024-10-12T02:12:29,2873,136,200,5.0
2024-10-12T02:12:30,2967,146,200,5.0
2024-10-12T02:12:31,2900,134,200,5.0
2024-10-12T02:12:32,2750,132,200,5.0
2024-10-12T02:12:33,2823,127,200,5.0
2024-10-12T02:12:34,2632,142,200,5.0
2024-10-12T02:12:35,2690,132,200,5.0
2024-10-12T02:12:36,2622,133,200,5.0
2024-10-12T02:12:37,2614,129,200,5.0
2024-10-12T02:12:38,2678,134,200,5.0
2024-10-12T02:12:39,2547,129,200,5.0
2024-10-12T02:12:40,2508,125,200,5.0
2024-10-12T02:12:41,2465,130,200,5.0
2024-10-12T02:12:42,2446,113,200,5.0
2024-10-12T02:12:43,2467,119,200,5.0
2024-10-12T02:12:44,2472,120,200,5.0
2024-10-12T02:12:45,2500,112,200,5.0
2024-10-12T02:12:46,2413,122,200,5.0
2024-10-12T02:12:47,2512,108,200,5.0
2024-10-12T02:12:48,2460,119,200,5.0
2024-10-12T02:12:49,2514,109,200,5.0
2024-10-12T02:12:50,2608,106,200,5.0
2024-10-12T02:12:51,2554,100,200,5.0
2024-10-12T02:12:52,2714,118,200,5.0
2024-10-12T02:12:53,2658,114,200,5.0
2024-10-12T02:12:54,2812,117,200,5.0
2024-10-12T02:12:55,2706,97,200,5.0
2024-10-12T02:12:56,2917,99,200,5.0
2024-10-12T02:12:57,2793,101,200,5.0
2024-10-12T02:12:58,2886,108,200,5.0
2024-10-12T02:12:59,3037,97,200,5.0
2024-10-12T02:13:00,2928,93,200,5.0
2024-10-12T02:13:01,2971,111,200,5.0
2024-10-12T02:13:02,3066,94,200,5.0
2024-10-12T02:13:03,3167,101,200,5.0
2024-10-12T02:13:04,3121,105,200,5.0
2024-10-12T02:13:05,3313,92,200,5.0
2024-10-12T02:13:06,3260,93,200,5.0
2024-10-12T02:13:07,3258,91,200,5.0
2024-10-12T02:13:08,3330,94,200,5.0
2024-10-12T02:13:09,3341,108,200,5.0
2024-10-12T02:13:10,3347,109,200,5.0
2024-10-12T02:13:11,3436,90,200,5.0
2024-10-12T02:13:12,3422,90,200,5.0
2024-10-12T02:13:13,3476,97,200,5.0
2024-10-12T02:13:14,3551,91,200,5.0
2024-10-12T02:13:15,3533,107,200,5.0
2024-10-12T02:13:16,3509,108,200,5.0
2024-10-12T02:13:17,3547,99,200,5.0
2024-10-12T02:13:18,3501,101,200,5.0
2024-10-12T02:13:19,3545,115,200,5.0
2024-10-12T02:13:20,3538,110,200,5.0
2024-10-12T02:13:21,3380,104,200,5.0
2024-10-12T02:13:22,3393,105,200,5.0
2024-10-12T02:13:23,3260,101,200,5.0
2024-10-12T02:13:24,3290,100,200,5.0
2024-10-12T02:13:25,3225,108,200,5.0
2024-10-12T02:13:26,3186,112,200,5.0
2024-10-12T02:13:27,3275,115,200,5.0
2024-10-12T02:13:28,3194,124,200,5.0
2024-10-12T02:13:29,3184,117,200,5.0
2024-10-12T02:13:30,2966,114,200,5.0
2024-10-12T02:13:31,3044,118,200,5.0
2024-10-12T02:13:32,3037,125,200,5.0
2024-10-12T02:13:33,2918,124,200,5.0
