timestamp,sales,customers,average_order_value,customer_satisfaction
2024-10-12 02:14:57,2649,102,200,5.0
2024-10-12 02:14:58,2659,120,200,5.0
2024-10-12 02:14:59,2637,110,200,5.0
2024-10-12 02:15:00,2821,117,200,5.0
2024-10-12 02:15:01,2786,114,200,5.0
2024-10-12 02:15:02,2867,125,200,5.0
2024-10-12 02:15:03,2920,107,200,5.0
2024-10-12 02:15:04,3024,127,200,5.0
2024-10-12 02:15:05,2930,127,200,5.0
2024-10-12 02:15:06,3041,117,200,5.0
2024-10-12 02:15:07,3168,129,200,5.0
2024-10-12 02:15:08,3134,129,200,5.0
2024-10-12 02:15:09,3225,124,200,5.0
2024-10-12 02:15:10,3157,130,200,5.0
2024-10-12 02:15:11,3264,128,200,5.0
2024-10-12 02:15:12,3211,127,200,5.0
2024-10-12 02:15:13,3387,125,200,5.0
2024-10-12 02:15:14,3475,139,200,5.0
2024-10-12 02:15:15,3493,128,200,5.0
2024-10-12 02:15:16,3489,133,200,5.0
2024-10-12 02:15:17,3507,135,200,5.0
2024-10-12 02:15:18,3395,128,200,5.0
2024-10-12 02:15:19,3461,145,200,5.0
2024-10-12 02:15:20,3494,131,200,5.0
2024-10-12 02:15:21,3411,129,200,5.0
2024-10-12 02:15:22,3510,141,200,5.0
2024-10-12 02:15:23,3558,138,200,5.0
2024-10-12 02:15:24,3494,129,200,5.0
2024-10-12 02:15:25,3457,140,200,5.0
2024-10-12 02:15:26,3397,136,200,5.0
2024-10-12 02:15:27,3335,149,200,5.0
2024-10-12 02:15:28,3360,131,200,5.0
2024-10-12 02:15:29,3375,147,200,5.0
2024-10-12 02:15:30,3251,130,200,5.0
2024-10-12 02:15:31,3272,146,200,5.0
2024-10-12 02:15:32,3227,132,200,5.0
2024-10-12 02:15:33,3122,140,200,5.0
2024-10-12 02:15:34,3208,140,200,5.0
2024-10-12 02:15:35,3050,136,200,5.0
2024-10-12 02:15:36,3100,134,200,5.0
2024-10-12 02:15:37,2922,129,200,5.0
2024-10-12 02:15:38,2987,129,200,5.0
2024-10-12 02:15:39,2844,145,200,5.0
2024-10-12 02:15:40,2897,139,200,5.0
2024-10-12 02:15:41,2723,138,200,5.0
2024-10-12 02:15:42,2804,135,200,5.0
2024-10-12 02:15:43,2695,129,200,5.0
2024-10-12 02:15:44,2607,135,200,5.0
2024-10-12 02:15:45,2551,129,200,5.0
2024-10-12 02:15:46,2686,138,200,5.0
2024-10-12 02:15:47,2578,128,200,5.0
2024-10-12 02:15:48,2486,116,200,5.0
2024-10-12 02:15:49,2531,120,200,5.0
2024-10-12 02:15:50,2573,119,200,5.0
2024-10-12 02:15:51,2565,117,200,5.0
2024-10-12 02:15:52,2567,123,200,5.0
2024-10-12 02:15:53,2483,117,200,5.0
2024-10-12 02:15:54,2523,118,200,5.0
2024-10-12 02:15:55,2486,119,200,5.0
2024-10-12 02:15:56,2629,125,200,5.0
2024-10-12 02:15:57,2568,124,200,5.0
2024-10-12 02:15:58,2508,104,200,5.0
2024-10-12 02:15:59,2674,107,200,5.0
2024-10-12 02:16:00,2550,115,200,5.0
2024-10-12 02:16:01,2596,109,200,5.0
2024-10-12 02:16:02,2685,108,200,5.0
2024-10-12 02:16:03,2846,100,200,5.0
2024-10-12 02:16:04,2731,108,200,5.0
2024-10-12 02:16:05,2761,103,200,5.0
2024-10-12 02:16:06,2918,108,200,5.0
2024-10-12 02:16:07,2954,105,200,5.0
2024-10-12 02:16:08,3078,105,200,5.0
2024-10-12 02:16:09,3106,105,200,5.0
2024-10-12 02:16:10,3178,103,200,5.0
2024-10-12 02:16:11,3084,91,200,5.0
2024-10-12 02:16:12,3201,97,200,5.0
2024-10-12 02:16:13,3331,110,200,5.0
2024-10-12 02:16:14,3361,110,200,5.0
2024-10-12 02:16:15,3289,109,200,5.0
2024-10-12 02:16:16,3361,108,200,5.0
2024-10-12 02:16:17,3467,96,200,5.0
2024-10-12 02:16:18,3452,110,200,5.0
2024-10-12 02:16:19,3480,103,200,5.0
2024-10-12 02:16:20,3480,91,200,5.0
2024-10-12 02:16:21,3552,92,200,5.0
2024-10-12 02:16:22,3401,101,200,5.0
2024-10-12 02:16:23,3527,98,200,5.0
2024-10-12 02:16:24,3548,107,200,5.0
2024-10-12 02:16:25,3537,100,200,5.0
2024-10-12 02:16:26,3581,104,200,5.0
2024-10-12 02:16:27,3560,111,200,5.0
2024-10-12 02:16:28,3451,98,200,5.0
2024-10-12 02:16:29,3464,112,200,5.0
2024-10-12 02:16:30,3317,105,200,5.0
2024-10-12 02:16:31,3378,105,200,5.0
2024-10-12 02:16:32,3255,120,200,5.0
2024-10-12 02:16:33,3243,104,200,5.0
2024-10-12 02:16:34,3346,106,200,5.0
2024-10-12 02:16:35,3174,105,200,5.0
2024-10-12 02:16:36,3112,119,200,5.0
2024-10-12 02:16:37,3127,111,200,5.0
2024-10-12 02:16:38,3105,124,200,5.0
2024-10-12 02:16:39,2990,116,200,5.0
2024-10-12 02:16:40,3018,120,200,5.0
2024-10-12 02:16:41,2953,125,200,5.0
2024-10-12 02:16:42,2864,121,200,5.0
2024-10-12 02:16:43,2861,126,200,5.0
2024-10-12 02:16:44,2847,119,200,5.0
2024-10-12 02:16:45,2654,119,200,5.0
2024-10-12 02:16:46,2606,135,200,5.0
2024-10-12 02:16:47,2594,127,200,5.0
2024-10-12 02:16:48,2535,130,200,5.0
2024-10-12 02:16:49,2543,129,200,5.0
2024-10-12 02:16:50,2648,136,200,5.0
2024-10-12 02:16:51,2468,128,200,5.0
2024-10-12 02:16:52,2600,131,200,5.0
2024-10-12 02:16:53,2432,135,200,5.0
2024-10-12 02:16:54,2529,142,200,5.0
2024-10-12 02:16:55,2409,135,200,5.0
2024-10-12 02:16:56,2551,132,200,5.0
2024-10-12 02:16:57,2547,146,200,5.0
2024-10-12 02:16:58,2497,135,200,5.0
2024-10-12 02:16:59,2523,139,200,5.0
2024-10-12 02:17:00,2536,136,200,5.0
2024-10-12 02:17:01,2480,148,200,5.0
2024-10-12 02:17:02,2529,142,200,5.0
2024-10-12 02:17:03,2613,147,200,5.0
2024-10-12 02:17:04,2701,134,200,5.0
2024-10-12 02:17:05,2770,143,200,5.0
2024-10-12 02:17:06,2855,129,200,5.0
2024-10-12 02:17:07,2782,137,200,5.0
2024-10-12 02:17:08,2777,129,200,5.0
2024-10-12 02:17:09,2883,130,200,5.0
2024-10-12 02:17:10,3002,134,200,5.0
2024-10-12 02:17:11,2952,143,200,5.0
2024-10-12 02:17:12,3126,140,200,5.0
2024-10-12 02:17:13,3018,135,200,5.0
2024-10-12 02:17:14,3249,137,200,5.0
2024-10-12 02:17:15,3236,136,200,5.0
2024-10-12 02:17:16,3176,137,200,5.0
2024-10-12 02:17:17,3345,129,200,5.0
2024-10-12 02:17:18,3409,130,200,5.0
2024-10-12 02:17:19,3456,121,200,5.0
2024-10-12 02:17:20,3424,122,200,5.0
2024-10-12 02:17:21,3470,123,200,5.0
2024-10-12 02:17:22,3428,127,200,5.0
2024-10-12 02:17:23,3436,118,200,5.0
2024-10-12 02:17:24,3425,129,200,5.0
2024-10-12 02:17:25,3425,115,200,5.0
2024-10-12 02:17:26,3413,124,200,5.0
2024-10-12 02:17:27,3468,112,200,5.0
2024-10-12 02:17:28,3406,117,200,5.0
2024-10-12 02:17:29,3536,122,200,5.0
2024-10-12 02:17:30,3458,112,200,5.0
2024-10-12 02:17:31,3391,123,200,5.0
2024-10-12 02:17:32,3402,119,200,5.0
2024-10-12 02:17:33,3403,106,200,5.0
2024-10-12 02:17:34,3457,105,200,5.0
2024-10-12 02:17:35,3302,101,200,5.0
2024-10-12 02:17:36,3206,100,200,5.0
2024-10-12 02:17:37,3210,113,200,5.0
2024-10-12 02:17:38,3159,105,200,5.0
2024-10-12 02:17:39,3231,114,200,5.0
2024-10-12 02:17:40,3023,111,200,5.0
2024-10-12 02:17:41,3100,107,200,5.0
2024-10-12 02:17:42,2998,97,200,5.0
2024-10-12 02:17:43,3043,101,200,5.0
2024-10-12 02:17:44,2927,95,200,5.0
2024-10-12 02:17:45,2953,98,200,5.0
2024-10-12 02:17:46,2726,109,200,5.0
2024-10-12 02:17:47,2704,101,200,5.0
2024-10-12 02:17:48,2687,95,200,5.0
2024-10-12 02:17:49,2630,109,200,5.0
2024-10-12 02:17:50,2609,99,200,5.0
2024-10-12 02:17:51,2557,97,200,5.0
2024-10-12 02:17:52,2556,90,200,5.0
2024-10-12 02:17:53,2584,107,200,5.0
2024-10-12 02:17:54,2634,100,200,5.0
2024-10-12 02:17:55,2572,97,200,5.0
2024-10-12 02:17:56,2458,93,200,5.0
2024-10-12 02:17:57,2570,91,200,5.0
2024-10-12 02:17:58,2416,106,200,5.0
2024-10-12 02:17:59,2473,103,200,5.0
2024-10-12 02:18:00,2556,102,200,5.0
2024-10-12 02:18:01,2526,97,200,5.0
2024-10-12 02:18:02,2492,111,200,5.0
2024-10-12 02:18:03,2509,109,200,5.0
2024-10-12 02:18:04,2505,110,200,5.0
2024-10-12 02:18:05,2584,118,200,5.0
2024-10-12 02:18:06,2661,107,200,5.0
2024-10-12 02:18:07,2590,108,200,5.0
2024-10-12 02:18:08,2679,116,200,5.0
2024-10-12 02:18:09,2774,104,200,5.0
2024-10-12 02:18:10,2814,124,200,5.0
2024-10-12 02:18:11,2923,109,200,5.0
2024-10-12 02:18:12,3003,108,200,5.0
2024-10-12 02:18:13,3027,108,200,5.0
2024-10-12 02:18:14,2950,130,200,5.0
2024-10-12 02:18:15,3040,123,200,5.0
2024-10-12 02:18:16,3049,121,200,5.0
2024-10-12 02:18:17,3199,133,200,5.0
2024-10-12 02:18:18,3120,126,200,5.0
2024-10-12 02:18:19,3273,118,200,5.0
2024-10-12 02:18:20,3249,133,200,5.0
2024-10-12 02:18:21,3295,119,200,5.0
2024-10-12 02:18:22,3293,138,200,5.0
2024-10-12 02:18:23,3459,140,200,5.0
2024-10-12 02:18:24,3478,136,200,5.0
2024-10-12 02:18:25,3489,140,200,5.0
2024-10-12 02:18:26,3491,132,200,5.0
2024-10-12 02:18:27,3526,136,200,5.0
2024-10-12 02:18:28,3501,127,200,5.0
2024-10-12 02:18:29,3588,129,200,5.0
2024-10-12 02:18:30,3586,133,200,5.0
2024-10-12 02:18:31,3496,133,200,5.0
2024-10-12 02:18:32,3512,148,200,5.0
2024-10-12 02:18:33,3448,133,200,5.0
2024-10-12 02:18:34,3502,143,200,5.0
2024-10-12 02:18:35,3416,135,200,5.0
2024-10-12 02:18:36,3408,141,200,5.0
2024-10-12 02:18:37,3460,137,200,5.0
2024-10-12 02:18:38,3244,147,200,5.0
2024-10-12 02:18:39,3342,140,200,5.0
2024-10-12 02:18:40,3280,130,200,5.0
2024-10-12 02:18:41,3203,142,200,5.0
2024-10-12 02:18:42,3153,135,200,5.0
2024-10-12 02:18:43,3036,128,200,5.0
2024-10-12 02:18:44,3144,138,200,5.0
2024-10-12 02:18:45,2972,145,200,5.0
2024-10-12 02:18:46,2975,143,200,5.0
2024-10-12 02:18:47,2869,133,200,5.0
2024-10-12 02:18:48,2904,127,200,5.0
2024-10-12 02:18:49,2747,134,200,5.0
2024-10-12 02:18:50,2757,127,200,5.0
2024-10-12 02:18:51,2792,141,200,5.0
2024-10-12 02:18:52,2610,132,200,5.0
2024-10-12 02:18:53,2557,126,200,5.0
2024-10-12 02:18:54,2681,133,200,5.0
2024-10-12 02:18:55,2566,123,200,5.0
2024-10-12 02:18:56,2602,136,200,5.0
2024-10-12 02:18:57,2458,118,200,5.0
2024-10-12 02:18:58,2607,114,200,5.0
2024-10-12 02:18:59,2488,115,200,5.0
2024-10-12 02:19:00,2488,131,200,5.0
2024-10-12 02:19:01,2519,117,200,5.0
2024-10-12 02:19:02,2419,108,200,5.0
2024-10-12 02:19:03,2417,116,200,5.0
2024-10-12 02:19:04,2521,116,200,5.0
2024-10-12 02:19:05,2599,110,200,5.0
2024-10-12 02:19:06,2637,108,200,5.0
2024-10-12 02:19:07,2655,113,200,5.0
2024-10-12 02:19:08,2603,104,200,5.0
2024-10-12 02:19:09,2568,108,200,5.0
2024-10-12 02:19:10,2748,105,200,5.0
2024-10-12 02:19:11,2651,108,200,5.0
2024-10-12 02:19:12,2815,108,200,5.0
2024-10-12 02:19:13,2852,112,200,5.0
2024-10-12 02:19:14,2920,113,200,5.0
2024-10-12 02:19:15,2979,98,200,5.0
2024-10-12 02:19:16,3040,112,200,5.0
2024-10-12 02:19:17,3055,102,200,5.0
2024-10-12 02:19:18,3139,111,200,5.0
2024-10-12 02:19:19,3051,110,200,5.0
2024-10-12 02:19:20,3075,92,200,5.0
2024-10-12 02:19:21,3201,102,200,5.0
2024-10-12 02:19:22,3185,100,200,5.0
2024-10-12 02:19:23,3336,93,200,5.0
2024-10-12 02:19:24,3389,105,200,5.0
2024-10-12 02:19:25,3327,107,200,5.0
2024-10-12 02:19:26,3386,110,200,5.0
2024-10-12 02:19:27,3421,99,200,5.0
2024-10-12 02:19:28,3477,99,200,5.0
2024-10-12 02:19:29,3471,106,200,5.0
2024-10-12 02:19:30,3492,109,200,5.0
2024-10-12 02:19:31,3506,95,200,5.0
2024-10-12 02:19:32,3536,111,200,5.0
2024-10-12 02:19:33,3428,107,200,5.0
2024-10-12 02:19:34,3399,103,200,5.0
2024-10-12 02:19:35,3480,113,200,5.0
2024-10-12 02:19:36,3473,102,200,5.0
2024-10-12 02:19:37,3476,111,200,5.0
2024-10-12 02:19:38,3512,116,200,5.0
2024-10-12 02:19:39,3390,106,200,5.0
2024-10-12 02:19:40,3309,99,200,5.0
2024-10-12 02:19:41,3333,107,200,5.0
2024-10-12 02:19:42,3313,105,200,5.0
2024-10-12 02:19:43,3260,115,200,5.0
2024-10-12 02:19:44,3175,104,200,5.0
2024-10-12 02:19:45,3115,118,200,5.0
2024-10-12 02:19:46,3201,114,200,5.0
2024-10-12 02:19:47,3108,111,200,5.0
2024-10-12 02:19:48,2988,124,200,5.0
2024-10-12 02:19:49,2868,126,200,5.0
2024-10-12 02:19:50,2888,121,200,5.0
2024-10-12 02:19:51,2909,133,200,5.0
2024-10-12 02:19:52,2877,132,200,5.0
2024-10-12 02:19:53,2781,119,200,5.0
2024-10-12 02:19:54,2628,125,200,5.0
2024-10-12 02:19:55,2744,118,200,5.0
2024-10-12 02:19:56,2632,132,200,5.0
2024-10-12 02:19:57,2581,123,200,5.0
2024-10-12 02:19:58,2569,138,200,5.0
2024-10-12 02:19:59,2492,132,200,5.0
2024-10-12 02:20:00,2513,130,200,5.0
2024-10-12 02:20:01,2604,144,200,5.0
2024-10-12 02:20:02,2505,131,200,5.0
2024-10-12 02:20:03,2554,131,200,5.0
2024-10-12 02:20:04,2440,143,200,5.0
2024-10-12 02:20:05,2590,146,200,5.0
2024-10-12 02:20:06,2559,131,200,5.0
2024-10-12 02:20:07,2476,142,200,5.0
2024-10-12 02:20:08,2464,133,200,5.0
2024-10-12 02:20:09,2480,141,200,5.0
2024-10-12 02:20:10,2554,144,200,5.0
2024-10-12 02:20:11,2596,129,200,5.0
2024-10-12 02:20:12,2660,147,200,5.0
2024-10-12 02:20:13,2722,144,200,5.0
2024-10-12 02:20:14,2678,143,200,5.0
2024-10-12 02:20:15,2704,146,200,5.0
2024-10-12 02:20:16,2765,147,200,5.0
2024-10-12 02:20:17,2847,128,200,5.0
2024-10-12 02:20:18,2860,135,200,5.0
2024-10-12 02:20:19,2881,141,200,5.0
2024-10-12 02:20:20,3103,144,200,5.0
2024-10-12 02:20:21,3058,131,200,5.0
2024-10-12 02:20:22,3084,138,200,5.0
2024-10-12 02:20:23,3179,139,200,5.0
2024-10-12 02:20:24,3185,141,200,5.0
2024-10-12 02:20:25,3287,141,200,5.0
2024-10-12 02:20:26,3365,125,200,5.0
2024-10-12 02:20:27,3406,129,200,5.0
2024-10-12 02:20:28,3385,123,200,5.0
2024-10-12 02:20:29,3356,119,200,5.0
2024-10-12 02:20:30,3499,118,200,5.0
2024-10-12 02:20:31,3452,124,200,5.0
2024-10-12 02:20:32,3470,120,200,5.0
2024-10-12 02:20:33,3484,128,200,5.0
2024-10-12 02:20:34,3409,112,200,5.0
2024-10-12 02:20:35,3511,120,200,5.0
2024-10-12 02:20:36,3436,112,200,5.0
2024-10-12 02:20:37,3577,119,200,5.0
2024-10-12 02:20:38,3558,123,200,5.0
2024-10-12 02:20:39,3380,111,200,5.0
2024-10-12 02:20:40,3467,108,200,5.0
2024-10-12 02:20:41,3362,122,200,5.0
2024-10-12 02:20:42,3293,120,200,5.0
2024-10-12 02:20:43,3416,115,200,5.0
2024-10-12 02:20:44,3278,104,200,5.0
2024-10-12 02:20:45,3249,107,200,5.0
2024-10-12 02:20:46,3181,98,200,5.0
2024-10-12 02:20:47,3281,106,200,5.0
2024-10-12 02:20:48,3079,96,200,5.0
2024-10-12 02:20:49,3087,110,200,5.0
2024-10-12 02:20:50,2952,94,200,5.0
2024-10-12 02:20:51,3057,112,200,5.0
2024-10-12 02:20:52,2908,91,200,5.0
2024-10-12 02:20:53,2828,95,200,5.0
2024-10-12 02:20:54,2752,99,200,5.0
2024-10-12 02:20:55,2889,109,200,5.0
2024-10-12 02:20:56,2848,101,200,5.0
2024-10-12 02:20:57,2731,101,200,5.0
2024-10-12 02:20:58,2760,108,200,5.0
2024-10-12 02:20:59,2679,108,200,5.0
2024-10-12 02:21:00,2514,99,200,5.0
2024-10-12 02:21:01,2580,93,200,5.0
2024-10-12 02:21:02,2546,97,200,5.0
2024-10-12 02:21:03,2599,107,200,5.0
2024-10-12 02:21:04,2565,106,200,5.0
2024-10-12 02:21:05,2524,91,200,5.0
2024-10-12 02:21:06,2443,98,200,5.0
2024-10-12 02:21:07,2523,111,200,5.0
2024-10-12 02:21:08,2530,105,200,5.0
2024-10-12 02:21:09,2420,103,200,5.0
2024-10-12 02:21:10,2605,101,200,5.0
2024-10-12 02:21:11,2548,109,200,5.0
2024-10-12 02:21:12,2575,115,200,5.0
2024-10-12 02:21:13,2663,103,200,5.0
2024-10-12 02:21:14,2720,118,200,5.0
2024-10-12 02:21:15,2568,117,200,5.0
2024-10-12 02:21:16,2695,103,200,5.0
2024-10-12 02:21:17,2662,112,200,5.0
2024-10-12 02:21:18,2828,120,200,5.0
2024-10-12 02:21:19,2921,117,200,5.0
2024-10-12 02:21:20,2928,108,200,5.0
2024-10-12 02:21:21,2837,117,200,5.0
2024-10-12 02:21:22,3037,127,200,5.0
2024-10-12 02:21:23,2992,124,200,5.0
2024-10-12 02:21:24,3020,130,200,5.0
2024-10-12 02:21:25,3075,133,200,5.0
2024-10-12 02:21:26,3119,128,200,5.0
2024-10-12 02:21:27,3164,129,200,5.0
2024-10-12 02:21:28,3196,120,200,5.0
2024-10-12 02:21:29,3216,120,200,5.0
2024-10-12 02:21:30,3287,126,200,5.0
2024-10-12 02:21:31,3418,129,200,5.0
2024-10-12 02:21:32,3325,122,200,5.0
2024-10-12 02:21:33,3466,129,200,5.0
2024-10-12 02:21:34,3377,134,200,5.0
2024-10-12 02:21:35,3470,136,200,5.0
2024-10-12 02:21:36,3509,134,200,5.0
2024-10-12 02:21:37,3565,128,200,5.0
2024-10-12 02:21:38,3582,144,200,5.0
2024-10-12 02:21:39,3446,136,200,5.0
2024-10-12 02:21:40,3554,138,200,5.0
2024-10-12 02:21:41,3455,134,200,5.0
2024-10-12 02:21:42,3502,145,200,5.0
2024-10-12 02:21:43,3413,148,200,5.0
2024-10-12 02:21:44,3315,138,200,5.0
2024-10-12 02:21:45,3349,144,200,5.0
2024-10-12 02:21:46,3325,129,200,5.0
2024-10-12 02:21:47,3336,144,200,5.0
2024-10-12 02:21:48,3251,148,200,5.0
2024-10-12 02:21:49,3263,129,200,5.0
2024-10-12 02:21:50,3110,135,200,5.0
2024-10-12 02:21:51,3183,134,200,5.0
2024-10-12 02:21:52,3159,138,200,5.0
2024-10-12 02:21:53,3030,127,200,5.0
2024-10-12 02:21:54,2914,135,200,5.0
2024-10-12 02:21:55,2868,141,200,5.0
2024-10-12 02:21:56,2888,132,200,5.0
2024-10-12 02:21:57,2831,140,200,5.0
2024-10-12 02:21:58,2782,139,200,5.0
2024-10-12 02:21:59,2809,127,200,5.0
2024-10-12 02:22:00,2697,129,200,5.0
2024-10-12 02:22:01,2672,129,200,5.0
2024-10-12 02:22:02,2657,137,200,5.0
2024-10-12 02:22:03,2600,121,200,5.0
2024-10-12 02:22:04,2622,119,200,5.0
2024-10-12 02:22:05,2450,118,200,5.0
2024-10-12 02:22:06,2559,117,200,5.0
2024-10-12 02:22:07,2571,133,200,5.0
2024-10-12 02:22:08,2601,126,200,5.0
2024-10-12 02:22:09,2446,119,200,5.0
2024-10-12 02:22:10,2478,122,200,5.0
2024-10-12 02:22:11,2415,124,200,5.0
2024-10-12 02:22:12,2555,106,200,5.0
2024-10-12 02:22:13,2609,123,200,5.0
2024-10-12 02:22:14,2461,114,200,5.0
2024-10-12 02:22:15,2491,116,200,5.0
2024-10-12 02:22:16,2684,108,200,5.0
2024-10-12 02:22:17,2651,110,200,5.0
2024-10-12 02:22:18,2635,106,200,5.0
2024-10-12 02:22:19,2625,104,200,5.0
2024-10-12 02:22:20,2694,97,200,5.0
2024-10-12 02:22:21,2821,114,200,5.0
2024-10-12 02:22:22,2891,110,200,5.0
2024-10-12 02:22:23,2796,109,200,5.0
2024-10-12 02:22:24,2984,105,200,5.0
2024-10-12 02:22:25,3057,97,200,5.0
2024-10-12 02:22:26,2991,111,200,5.0
2024-10-12 02:22:27,3139,102,200,5.0
2024-10-12 02:22:28,3103,101,200,5.0
2024-10-12 02:22:29,3149,103,200,5.0
2024-10-12 02:22:30,3284,96,200,5.0
2024-10-12 02:22:31,3259,101,200,5.0
2024-10-12 02:22:32,3259,103,200,5.0
2024-10-12 02:22:33,3446,107,200,5.0
2024-10-12 02:22:34,3352,95,200,5.0
2024-10-12 02:22:35,3439,92,200,5.0
2024-10-12 02:22:36,3392,109,200,5.0
2024-10-12 02:22:37,3386,104,200,5.0
2024-10-12 02:22:38,3461,109,200,5.0
2024-10-12 02:22:39,3539,92,200,5.0
2024-10-12 02:22:40,3456,99,200,5.0
2024-10-12 02:22:41,3583,108,200,5.0
2024-10-12 02:22:42,3559,102,200,5.0
2024-10-12 02:22:43,3536,109,200,5.0
2024-10-12 02:22:44,3402,95,200,5.0
2024-10-12 02:22:45,3438,107,200,5.0
2024-10-12 02:22:46,3528,100,200,5.0
2024-10-12 02:22:47,3494,114,200,5.0
2024-10-12 02:22:48,3352,109,200,5.0
2024-10-12 02:22:49,3437,116,200,5.0
2024-10-12 02:22:50,3273,103,200,5.0
2024-10-12 02:22:51,3258,105,200,5.0
2024-10-12 02:22:52,3151,104,200,5.0
2024-10-12 02:22:53,3155,123,200,5.0
2024-10-12 02:22:54,3040,109,200,5.0
2024-10-12 02:22:55,3079,121,200,5.0
2024-10-12 02:22:56,3058,115,200,5.0
2024-10-12 02:22:57,3021,118,200,5.0
2024-10-12 02:22:58,2852,113,200,5.0
2024-10-12 02:22:59,2955,132,200,5.0
2024-10-12 02:23:00,2843,119,200,5.0
2024-10-12 02:23:01,2689,129,200,5.0
2024-10-12 02:23:02,2806,131,200,5.0
2024-10-12 02:23:03,2757,120,200,5.0
2024-10-12 02:23:04,2606,120,200,5.0
2024-10-12 02:23:05,2638,122,200,5.0
2024-10-12 02:23:06,2613,126,200,5.0
2024-10-12 02:23:07,2621,140,200,5.0
2024-10-12 02:23:08,2489,134,200,5.0
2024-10-12 02:23:09,2591,135,200,5.0
2024-10-12 02:23:10,2484,126,200,5.0
2024-10-12 02:23:11,2430,137,200,5.0
2024-10-12 02:23:12,2414,137,200,5.0
2024-10-12 02:23:13,2417,141,200,5.0
2024-10-12 02:23:14,2465,148,200,5.0
2024-10-12 02:23:15,2541,146,200,5.0
2024-10-12 02:23:16,2468,144,200,5.0
2024-10-12 02:23:17,2492,129,200,5.0
2024-10-12 02:23:18,2671,138,200,5.0
2024-10-12 02:23:19,2599,143,200,5.0
2024-10-12 02:23:20,2608,141,200,5.0
2024-10-12 02:23:21,2710,146,200,5.0
2024-10-12 02:23:22,2725,136,200,5.0
2024-10-12 02:23:23,2788,130,200,5.0
2024-10-12 02:23:24,2829,131,200,5.0
2024-10-12 02:23:25,2772,143,200,5.0
2024-10-12 02:23:26,2823,142,200,5.0
2024-10-12 02:23:27,2906,136,200,5.0
2024-10-12 02:23:28,3050,137,200,5.0
2024-10-12 02:23:29,2974,143,200,5.0
2024-10-12 02:23:30,3169,126,200,5.0
2024-10-12 02:23:31,3213,135,200,5.0
2024-10-12 02:23:32,3246,126,200,5.0
2024-10-12 02:23:33,3331,127,200,5.0
2024-10-12 02:23:34,3375,136,200,5.0
2024-10-12 02:23:35,3257,126,200,5.0
2024-10-12 02:23:36,3449,135,200,5.0
2024-10-12 02:23:37,3402,128,200,5.0
2024-10-12 02:23:38,3395,128,200,5.0
2024-10-12 02:23:39,3545,126,200,5.0
2024-10-12 02:23:40,3481,124,200,5.0
2024-10-12 02:23:41,3581,120,200,5.0
2024-10-12 02:23:42,3557,127,200,5.0
2024-10-12 02:23:43,3445,112,200,5.0
2024-10-12 02:23:44,3413,121,200,5.0
2024-10-12 02:23:45,3479,126,200,5.0
2024-10-12 02:23:46,3409,117,200,5.0
2024-10-12 02:23:47,3476,117,200,5.0
2024-10-12 02:23:48,3524,108,200,5.0
2024-10-12 02:23:49,3482,117,200,5.0
2024-10-12 02:23:50,3397,118,200,5.0
2024-10-12 02:23:51,3399,116,200,5.0
2024-10-12 02:23:52,3379,99,200,5.0
2024-10-12 02:23:53,3226,118,200,5.0
2024-10-12 02:23:54,3253,106,200,5.0
2024-10-12 02:23:55,3172,107,200,5.0
2024-10-12 02:23:56,3080,101,200,5.0
2024-10-12 02:23:57,3113,99,200,5.0
2024-10-12 02:23:58,3045,110,200,5.0
2024-10-12 02:23:59,3025,97,200,5.0
2024-10-12 02:24:00,3007,96,200,5.0
2024-10-12 02:24:01,2990,98,200,5.0
2024-10-12 02:24:02,2953,99,200,5.0
2024-10-12 02:24:03,2738,98,200,5.0
2024-10-12 02:24:04,2782,102,200,5.0
2024-10-12 02:24:05,2751,110,200,5.0
2024-10-12 02:24:06,2649,109,200,5.0
2024-10-12 02:24:07,2612,105,200,5.0
2024-10-12 02:24:08,2656,96,200,5.0
2024-10-12 02:24:09,2512,95,200,5.0
2024-10-12 02:24:10,2464,98,200,5.0
2024-10-12 02:24:11,2492,93,200,5.0
2024-10-12 02:24:12,2519,97,200,5.0
2024-10-12 02:24:13,2480,109,200,5.0
2024-10-12 02:24:14,2442,93,200,5.0
2024-10-12 02:24:15,2442,107,200,5.0
2024-10-12 02:24:16,2479,93,200,5.0
2024-10-12 02:24:17,2564,94,200,5.0
2024-10-12 02:24:18,2458,108,200,5.0
2024-10-12 02:24:19,2631,98,200,5.0
2024-10-12 02:24:20,2533,98,200,5.0
2024-10-12 02:24:21,2489,106,200,5.0
2024-10-12 02:24:22,2641,102,200,5.0
2024-10-12 02:24:23,2551,103,200,5.0
2024-10-12 02:24:24,2728,116,200,5.0
2024-10-12 02:24:25,2788,109,200,5.0
2024-10-12 02:24:26,2729,117,200,5.0
2024-10-12 02:24:27,2722,108,200,5.0
2024-10-12 02:24:28,2943,111,200,5.0
2024-10-12 02:24:29,2909,112,200,5.0
2024-10-12 02:24:30,2869,127,200,5.0
2024-10-12 02:24:31,3029,119,200,5.0
2024-10-12 02:24:32,3115,122,200,5.0
2024-10-12 02:24:33,3131,114,200,5.0
2024-10-12 02:24:34,3138,114,200,5.0
2024-10-12 02:24:35,3270,125,200,5.0
2024-10-12 02:24:36,3201,132,200,5.0
2024-10-12 02:24:37,3209,118,200,5.0
2024-10-12 02:24:38,3383,134,200,5.0
